Late_delivery_risk,risk_proba,risk_tier,Shipping Mode,Order Region,Category Name
0,0.8244538,HIGH,First Class,Oceania,Men's Footwear
0,0.3904113,LOW,Standard Class,East of USA,Fishing
0,0.39250937,LOW,Standard Class,Northern Europe,Cleats
1,0.39505318,LOW,Standard Class,Central America,Fishing
0,0.45049995,MEDIUM,Same Day,South Asia,Indoor/Outdoor Games
1,0.39489606,LOW,Standard Class,Southeast Asia,Men's Footwear
1,0.9906551,HIGH,First Class,Western Europe,Shop By Sport
0,0.47975028,MEDIUM,Same Day,Central America,Men's Footwear
1,0.99065197,HIGH,First Class,South Asia,Men's Footwear
0,0.42292896,LOW,Standard Class,West Asia,Fishing
0,0.40043643,LOW,Standard Class,Central Africa,Cardio Equipment
1,0.5273608,MEDIUM,Standard Class,Central America,Fishing
1,0.3412061,LOW,Standard Class,Central America,Camping & Hiking
1,0.46766427,MEDIUM,Same Day,Southeast Asia,Water Sports
1,0.83814067,HIGH,First Class,Central America,Accessories
0,0.40592873,LOW,Standard Class,Southeast Asia,Toys
1,0.9906551,HIGH,First Class,Western Europe,Men's Footwear
1,0.991299,HIGH,First Class,Oceania,Cleats
1,0.4073323,LOW,Standard Class,West of USA ,Lacrosse
0,0.25122532,LOW,Standard Class,Western Europe,Men's Footwear
1,0.8604475,HIGH,Second Class,South America,Men's Footwear
0,0.35402358,LOW,Standard Class,Western Europe,Indoor/Outdoor Games
0,0.40141022,LOW,Standard Class,Central America,Indoor/Outdoor Games
0,0.31723428,LOW,Standard Class,Western Europe,Water Sports
1,0.8018984,HIGH,Second Class,Oceania,Women's Apparel
0,0.8251126,HIGH,First Class,South America,Water Sports
0,0.40178612,LOW,Standard Class,Western Europe,Men's Footwear
0,0.37589788,LOW,Standard Class,Caribbean,Women's Apparel
1,0.99103886,HIGH,First Class,Northern Europe,Men's Footwear
0,0.39377767,LOW,Standard Class,Southeast Asia,Sporting Goods
1,0.39617282,LOW,Standard Class,Oceania,Fishing
0,0.37641302,LOW,Standard Class,South America,Water Sports
0,0.39377767,LOW,Standard Class,Caribbean,Cleats
0,0.4007402,LOW,Standard Class,Southern Europe,Men's Footwear
1,0.802837,HIGH,Second Class,South America,Camping & Hiking
1,0.725648,HIGH,Second Class,Central America,Cleats
1,0.66591245,HIGH,Second Class,Oceania,Men's Footwear
1,0.40146914,LOW,Standard Class,South Asia,Men's Footwear
1,0.832671,HIGH,Second Class,Southern Europe,Hunting & Shooting
0,0.39422986,LOW,Standard Class,Central America,Cleats
1,0.5746231,MEDIUM,Standard Class,Western Europe,Men's Footwear
0,0.39377767,LOW,Standard Class,South America,Women's Apparel
1,0.8194182,HIGH,Second Class,Southern Europe,Children's Clothing
0,0.29946682,LOW,Standard Class,Northern Europe,Indoor/Outdoor Games
0,0.75245935,HIGH,Second Class,West Asia,Water Sports
0,0.3624197,LOW,Standard Class,East of USA,Fishing
1,0.39550585,LOW,Standard Class,West Asia,Fishing
1,0.5969265,MEDIUM,Second Class,Oceania,Electronics
0,0.34360486,LOW,Standard Class,South of  USA ,Indoor/Outdoor Games
1,0.9911857,HIGH,First Class,Eastern Asia,Cleats
0,0.39489606,LOW,Standard Class,Central America,Cardio Equipment
1,0.39943445,LOW,Standard Class,South of  USA ,Women's Apparel
1,0.46390855,MEDIUM,Standard Class,South America,Cleats
1,0.47592556,MEDIUM,Same Day,South of  USA ,Men's Footwear
0,0.46795383,MEDIUM,Standard Class,Eastern Europe,Indoor/Outdoor Games
0,0.40454376,LOW,Standard Class,Central America,Camping & Hiking
1,0.3477578,LOW,Standard Class,Central America,Cleats
0,0.25244442,LOW,Standard Class,Caribbean,Shop By Sport
0,0.39377767,LOW,Standard Class,South Asia,Women's Apparel
1,0.4269535,LOW,Standard Class,Southern Europe,Indoor/Outdoor Games
0,0.40209505,LOW,Standard Class,Oceania,Fishing
1,0.79500484,HIGH,Second Class,North Africa,Indoor/Outdoor Games
1,0.40245658,LOW,Standard Class,Western Europe,Water Sports
0,0.6861077,HIGH,Second Class,Western Europe,Consumer Electronics
0,0.40380687,LOW,Standard Class,South America,Men's Footwear
1,0.44856656,LOW,Same Day,Western Europe,Camping & Hiking
1,0.69221914,HIGH,Second Class,North Africa,Lacrosse
1,0.98283917,HIGH,First Class,South America,Water Sports
0,0.3387044,LOW,Standard Class,South Asia,Cleats
1,0.39422986,LOW,Standard Class,Eastern Asia,Indoor/Outdoor Games
1,0.7515111,HIGH,Second Class,Central America,Cardio Equipment
0,0.2863579,LOW,Standard Class,South America,Shop By Sport
0,0.3147127,LOW,Standard Class,Western Europe,Camping & Hiking
1,0.7214021,HIGH,Second Class,Western Europe,Water Sports
1,0.4197654,LOW,Standard Class,North Africa,Men's Footwear
1,0.77926314,HIGH,Second Class,US Center ,Women's Apparel
1,0.84161204,HIGH,First Class,Central America,Cleats
0,0.40223858,LOW,Standard Class,Central America,Fishing
0,0.4845561,MEDIUM,Same Day,Western Europe,Men's Footwear
1,0.7934598,HIGH,Second Class,South America,Women's Apparel
1,0.7969444,HIGH,Second Class,West of USA ,Cleats
0,0.396118,LOW,Standard Class,Western Europe,Camping & Hiking
1,0.990564,HIGH,First Class,Eastern Asia,Music
1,0.990564,HIGH,First Class,West of USA ,Camping & Hiking
1,0.9911027,HIGH,First Class,Southeast Asia,DVDs
1,0.99086326,HIGH,First Class,Southern Europe,Fishing
0,0.37214392,LOW,Standard Class,Caribbean,Fishing
1,0.6857553,HIGH,Second Class,Southern Africa,Shop By Sport
0,0.8311028,HIGH,First Class,West of USA ,Water Sports
0,0.33877483,LOW,Standard Class,South America,Men's Footwear
1,0.73429996,HIGH,Second Class,Oceania,Water Sports
0,0.34944224,LOW,Standard Class,Western Europe,Cleats
1,0.9891678,HIGH,First Class,Southeast Asia,Camping & Hiking
1,0.34169877,LOW,Standard Class,Northern Europe,Hunting & Shooting
0,0.35953513,LOW,Standard Class,Western Europe,Men's Footwear
0,0.29978585,LOW,Standard Class,Western Europe,Fishing
0,0.39377767,LOW,Standard Class,Central America,Water Sports
1,0.40026143,LOW,Standard Class,South Asia,Fishing
0,0.7925933,HIGH,Second Class,Central America,Electronics
0,0.39489606,LOW,Standard Class,Central America,Camping & Hiking
0,0.39422986,LOW,Standard Class,South America,Men's Footwear
1,0.9911506,HIGH,First Class,Southern Europe,Women's Apparel
1,0.99065197,HIGH,First Class,Southeast Asia,Women's Apparel
1,0.6877891,HIGH,Second Class,South of  USA ,Men's Footwear
1,0.9906138,HIGH,First Class,East Africa,Camping & Hiking
1,0.79689556,HIGH,Second Class,South Asia,Cleats
1,0.9911857,HIGH,First Class,West Africa,Indoor/Outdoor Games
1,0.39575717,LOW,Standard Class,Western Europe,Fishing
1,0.9911705,HIGH,First Class,Eastern Asia,Cleats
1,0.39489606,LOW,Standard Class,South Asia,Cleats
1,0.9906652,HIGH,First Class,Western Europe,Fishing
1,0.42858514,LOW,Standard Class,Southeast Asia,Cleats
0,0.39377767,LOW,Standard Class,Central America,Water Sports
1,0.34483287,LOW,Standard Class,Eastern Europe,Camping & Hiking
0,0.3980115,LOW,Standard Class,Southern Europe,Cardio Equipment
0,0.39489606,LOW,Standard Class,Southeast Asia,Women's Clothing
0,0.3907991,LOW,Standard Class,Eastern Europe,Accessories
1,0.4407857,LOW,Standard Class,West Asia,Camping & Hiking
1,0.7977747,HIGH,Second Class,Southern Europe,Women's Apparel
1,0.4106626,LOW,Standard Class,Western Europe,Cleats
0,0.39489606,LOW,Standard Class,Central America,Water Sports
1,0.39377767,LOW,Standard Class,South America,Women's Apparel
1,0.99270743,HIGH,First Class,East of USA,Camping & Hiking
0,0.3522621,LOW,Standard Class,Western Europe,Women's Apparel
1,0.71863157,HIGH,Second Class,West Africa,Indoor/Outdoor Games
1,0.9910278,HIGH,First Class,Eastern Europe,Fishing
0,0.43504295,LOW,Standard Class,Oceania,Men's Footwear
0,0.38308156,LOW,Standard Class,Central America,Baseball & Softball
1,0.3953487,LOW,Standard Class,West Africa,Camping & Hiking
1,0.39561993,LOW,Standard Class,West Asia,Men's Footwear
1,0.79842144,HIGH,Second Class,Oceania,Cleats
1,0.39377767,LOW,Standard Class,Southeast Asia,Women's Apparel
0,0.3955298,LOW,Standard Class,Southern Europe,Men's Footwear
0,0.32401648,LOW,Standard Class,Central Africa,Cleats
0,0.3989721,LOW,Standard Class,Western Europe,Cardio Equipment
0,0.39739615,LOW,Standard Class,Western Europe,Children's Clothing
1,0.39205787,LOW,Standard Class,Northern Europe,Cleats
0,0.2818773,LOW,Standard Class,South America,Indoor/Outdoor Games
1,0.39625555,LOW,Standard Class,South Asia,Indoor/Outdoor Games
1,0.48205027,MEDIUM,Standard Class,Western Europe,Cleats
0,0.35432675,LOW,Standard Class,Western Europe,Consumer Electronics
1,0.98974,HIGH,First Class,South America,Shop By Sport
1,0.40141022,LOW,Standard Class,Central America,Water Sports
1,0.7393039,HIGH,Second Class,West Africa,Water Sports
0,0.7307933,HIGH,Second Class,Southern Europe,Children's Clothing
0,0.33992395,LOW,Standard Class,Southern Europe,Shop By Sport
1,0.7977585,HIGH,Second Class,US Center ,Cardio Equipment
1,0.98427886,HIGH,First Class,Southern Europe,Hunting & Shooting
1,0.9907013,HIGH,First Class,Caribbean,Cardio Equipment
0,0.6987856,HIGH,Second Class,Central America,Water Sports
1,0.7585473,HIGH,Second Class,Central America,Women's Apparel
1,0.36373308,LOW,Standard Class,South America,Cleats
1,0.39664993,LOW,Standard Class,Southern Europe,Men's Footwear
1,0.78065157,HIGH,Second Class,Oceania,Electronics
1,0.875041,HIGH,First Class,Eastern Europe,Men's Footwear
1,0.39723867,LOW,Standard Class,Western Europe,Indoor/Outdoor Games
1,0.79842144,HIGH,Second Class,South of  USA ,Cleats
1,0.39784977,LOW,Standard Class,Western Europe,Fishing
0,0.79842144,HIGH,Second Class,South America,Cleats
0,0.39894208,LOW,Standard Class,Oceania,Shop By Sport
0,0.33698213,LOW,Standard Class,Canada,Men's Footwear
1,0.39422986,LOW,Standard Class,South of  USA ,Water Sports
1,0.7994423,HIGH,Second Class,Eastern Europe,Water Sports
0,0.33949915,LOW,Standard Class,Southern Europe,Men's Footwear
1,0.9911857,HIGH,First Class,West of USA ,Camping & Hiking
1,0.34672442,LOW,Standard Class,North Africa,Accessories
1,0.41204345,LOW,Standard Class,Western Europe,Fishing
1,0.5316846,MEDIUM,Standard Class,Western Europe,Women's Apparel
1,0.9903824,HIGH,First Class,South America,Cardio Equipment
0,0.3387044,LOW,Standard Class,South of  USA ,Indoor/Outdoor Games
1,0.39422986,LOW,Standard Class,Central America,Cleats
1,0.39139208,LOW,Standard Class,Western Europe,Women's Apparel
0,0.3344117,LOW,Same Day,US Center ,Indoor/Outdoor Games
0,0.8000968,HIGH,Second Class,Western Europe,Cardio Equipment
1,0.9904964,HIGH,First Class,Northern Europe,Camping & Hiking
1,0.39362654,LOW,Standard Class,Northern Europe,Cleats
0,0.35554108,LOW,Standard Class,Southeast Asia,Women's Apparel
0,0.4412172,LOW,Standard Class,Western Europe,Indoor/Outdoor Games
0,0.34282908,LOW,Standard Class,Central America,Men's Footwear
0,0.34360486,LOW,Standard Class,West Asia,Indoor/Outdoor Games
1,0.7947206,HIGH,Second Class,Central America,Women's Apparel
0,0.39205787,LOW,Standard Class,Northern Europe,Consumer Electronics
1,0.9911027,HIGH,First Class,West Africa,Camping & Hiking
0,0.3980742,LOW,Standard Class,Southern Europe,Computers
1,0.8223776,HIGH,Second Class,South Asia,Fitness Accessories
1,0.5768944,MEDIUM,Same Day,Caribbean,Cleats
1,0.9911506,HIGH,First Class,Eastern Europe,Cleats
0,0.34350675,LOW,Standard Class,Western Europe,Cardio Equipment
1,0.99121714,HIGH,First Class,US Center ,Fishing
0,0.40434372,LOW,Standard Class,East of USA,Electronics
1,0.39739615,LOW,Standard Class,Western Europe,Fishing
1,0.825825,HIGH,First Class,West of USA ,Cardio Equipment
0,0.53046876,MEDIUM,Same Day,East of USA,Cleats
0,0.27826226,LOW,Standard Class,South America,Cardio Equipment
1,0.34731516,LOW,Standard Class,Central America,Women's Apparel
0,0.8022009,HIGH,Second Class,Southern Europe,Men's Footwear
1,0.39617282,LOW,Standard Class,Oceania,Cardio Equipment
1,0.9911857,HIGH,First Class,Central America,Cleats
0,0.39377767,LOW,Standard Class,North Africa,Cleats
0,0.3953487,LOW,Standard Class,West of USA ,Water Sports
0,0.34481028,LOW,Standard Class,US Center ,Camping & Hiking
0,0.35458726,LOW,Standard Class,Central America,Camping & Hiking
1,0.9911857,HIGH,First Class,US Center ,Cleats
1,0.39377767,LOW,Standard Class,South Asia,Men's Clothing
0,0.32034883,LOW,Standard Class,Western Europe,Cardio Equipment
0,0.3621194,LOW,Standard Class,Oceania,Men's Footwear
1,0.39422986,LOW,Standard Class,South Asia,Women's Apparel
1,0.9911937,HIGH,First Class,Oceania,Men's Footwear
0,0.39317456,LOW,Standard Class,Northern Europe,Soccer
0,0.42931178,LOW,Standard Class,Western Europe,Water Sports
0,0.39629298,LOW,Same Day,Central America,Camping & Hiking
1,0.39205787,LOW,Standard Class,Northern Europe,Shop By Sport
0,0.39505318,LOW,Standard Class,Oceania,Fishing
1,0.6953833,HIGH,Second Class,Eastern Europe,Golf Balls
1,0.9835601,HIGH,First Class,North Africa,Women's Apparel
0,0.3955298,LOW,Standard Class,Eastern Europe,Shop By Sport
1,0.79689556,HIGH,Second Class,Southeast Asia,Cleats
0,0.34360486,LOW,Standard Class,US Center ,Cleats
1,0.39617282,LOW,Standard Class,West Africa,Fishing
1,0.9906148,HIGH,First Class,Southern Europe,Shop By Sport
0,0.802837,HIGH,Second Class,US Center ,Indoor/Outdoor Games
1,0.98218566,HIGH,First Class,Western Europe,Indoor/Outdoor Games
1,0.9912709,HIGH,First Class,Western Europe,Indoor/Outdoor Games
0,0.39422986,LOW,Standard Class,Central America,Women's Apparel
1,0.8162922,HIGH,Second Class,Central Africa,Accessories
0,0.34047607,LOW,Standard Class,Western Europe,Cleats
1,0.7994263,HIGH,Second Class,Caribbean,Cardio Equipment
1,0.9911506,HIGH,First Class,Southern Europe,Women's Apparel
1,0.39205787,LOW,Standard Class,Northern Europe,Women's Apparel
1,0.7385318,HIGH,Second Class,Eastern Europe,Women's Apparel
0,0.3864995,LOW,Standard Class,Central America,Shop By Sport
1,0.9911027,HIGH,First Class,West of USA ,Cleats
0,0.40095526,LOW,Standard Class,Central America,Camping & Hiking
1,0.40592873,LOW,Standard Class,South America,Hockey
1,0.7934598,HIGH,Second Class,South Asia,Indoor/Outdoor Games
0,0.76675934,HIGH,Second Class,Western Europe,Cleats
1,0.990598,HIGH,First Class,Central America,Indoor/Outdoor Games
1,0.67209345,HIGH,Second Class,West of USA ,Shop By Sport
1,0.39377767,LOW,Standard Class,Eastern Asia,Cardio Equipment
1,0.39784977,LOW,Standard Class,Western Europe,Fishing
0,0.34756318,LOW,Standard Class,Oceania,Indoor/Outdoor Games
1,0.9911027,HIGH,First Class,Central America,Cleats
0,0.41351253,LOW,Standard Class,Western Europe,Men's Footwear
1,0.8414852,HIGH,First Class,Southern Europe,Cleats
0,0.40664598,LOW,Standard Class,Central America,Women's Apparel
1,0.6876404,HIGH,Second Class,West Asia,Camping & Hiking
0,0.37166864,LOW,Standard Class,Western Europe,Cleats
0,0.40010363,LOW,Standard Class,Central America,Water Sports
0,0.3983744,LOW,Standard Class,Northern Europe,Camping & Hiking
0,0.39377767,LOW,Standard Class,Central America,Indoor/Outdoor Games
0,0.50420403,MEDIUM,Same Day,South America,Women's Apparel
1,0.39377767,LOW,Standard Class,US Center ,Water Sports
1,0.7166188,HIGH,Second Class,North Africa,Indoor/Outdoor Games
1,0.45771095,MEDIUM,Standard Class,West of USA ,Girls' Apparel
0,0.43801457,LOW,Standard Class,West of USA ,Water Sports
1,0.39489606,LOW,Standard Class,Central America,Cleats
1,0.99129874,HIGH,First Class,Central America,Cleats
0,0.38792062,LOW,Standard Class,Oceania,Electronics
1,0.3953487,LOW,Standard Class,Oceania,Men's Footwear
1,0.37496993,LOW,Standard Class,Central America,Cleats
0,0.40592873,LOW,Standard Class,East of USA,Accessories
0,0.39489606,LOW,Standard Class,Central America,Cleats
1,0.39961106,LOW,Standard Class,Oceania,Water Sports
0,0.40141022,LOW,Standard Class,Central America,Cleats
1,0.5770941,MEDIUM,Standard Class,Southern Europe,Women's Apparel
0,0.39619672,LOW,Standard Class,Northern Europe,Water Sports
1,0.98384076,HIGH,First Class,Western Europe,Cleats
0,0.48211044,MEDIUM,Same Day,Oceania,Men's Footwear
1,0.40912917,LOW,Standard Class,US Center ,Baseball & Softball
1,0.79506016,HIGH,Second Class,Western Europe,Women's Apparel
1,0.99052083,HIGH,First Class,Eastern Europe,Women's Apparel
1,0.39835456,LOW,Standard Class,Western Europe,Shop By Sport
0,0.363433,LOW,Standard Class,West of USA ,Women's Apparel
1,0.9894007,HIGH,First Class,East Africa,Indoor/Outdoor Games
0,0.24431579,LOW,Standard Class,Southern Europe,Accessories
1,0.39505318,LOW,Standard Class,East of USA,Fishing
1,0.99065197,HIGH,First Class,East Africa,Women's Apparel
0,0.3267186,LOW,Standard Class,Caribbean,Water Sports
1,0.7520417,HIGH,Second Class,Northern Europe,Indoor/Outdoor Games
0,0.66507167,HIGH,Second Class,South America,Cleats
1,0.7934598,HIGH,Second Class,Southeast Asia,Water Sports
1,0.8399319,HIGH,First Class,Northern Europe,Water Sports
0,0.40156808,LOW,Standard Class,Southern Europe,Fishing
1,0.8610492,HIGH,Second Class,Western Europe,Kids' Golf Clubs
0,0.33828032,LOW,Standard Class,Caribbean,Men's Footwear
0,0.39489606,LOW,Standard Class,Central America,Indoor/Outdoor Games
0,0.3935819,LOW,Standard Class,South America,Girls' Apparel
1,0.7943499,HIGH,Second Class,Southern Europe,Shop By Sport
0,0.39505318,LOW,Standard Class,Central America,Fishing
1,0.32714814,LOW,Standard Class,Caribbean,Cardio Equipment
0,0.34773606,LOW,Standard Class,West of USA ,Fishing
1,0.39312956,LOW,Standard Class,Eastern Europe,Cleats
0,0.39505318,LOW,Standard Class,West Asia,Fishing
0,0.8004541,HIGH,Second Class,Oceania,Toys
0,0.39205787,LOW,Standard Class,Northern Europe,Water Sports
0,0.39617282,LOW,Standard Class,Eastern Asia,Fishing
1,0.38936812,LOW,Standard Class,South America,Cleats
0,0.38507536,LOW,Standard Class,East of USA,Water Sports
0,0.4216035,LOW,Standard Class,East of USA,Men's Footwear
1,0.9936899,HIGH,First Class,Eastern Asia,Cleats
0,0.40434372,LOW,Standard Class,Caribbean,Shop By Sport
1,0.990564,HIGH,First Class,North Africa,Water Sports
0,0.39505318,LOW,Standard Class,South America,Fishing
0,0.396118,LOW,Standard Class,Western Europe,Cleats
1,0.39617282,LOW,Standard Class,Southeast Asia,Fishing
0,0.6876404,HIGH,Second Class,Southeast Asia,Indoor/Outdoor Games
1,0.78497547,HIGH,Second Class,East of USA,Women's Apparel
1,0.80541986,HIGH,Second Class,Eastern Asia,Golf Gloves
0,0.33524233,LOW,Standard Class,Southern Europe,Cleats
1,0.39377767,LOW,Standard Class,South of  USA ,Shop By Sport
